day,siconc,f107,scnum,iprp,tsi,kp,ap,huss,scph,iprg,ssn,iprm,tas
23315,22.012932088473935,85.0,19.0,16630726.0,1360.6843,2.9125001,16.25,0.006953866,1.8240377,82546.52,23.724478,18825054000.0,278.4358
23316,22.020259530954764,83.0,19.0,3261017.8,1360.7136,2.8625,16.5,0.006960378,1.8245614,82553.06,23.672873,19310887000.0,278.3606
23317,22.02758697343559,83.0,19.0,3217472.2,1360.7883,1.6624999,6.25,0.006988461,1.825085,82559.59,23.621006,3927803600.0,278.48746
23318,22.034918583972434,80.0,19.0,2995620.0,1360.8702,0.31250003,1.875,0.007013714,1.8256088,82566.09,23.568876,445679140.0,278.62344
23319,22.042244637101255,78.0,19.0,5107484.5,1360.9197,2.5375,12.375,0.0070252046,1.8261325,82572.57,23.516483,11746246000.0,278.73325
23320,22.049574858286096,76.0,19.0,10874809.0,1360.9208,4.5125,39.0,0.0070176995,1.8266562,82579.05,23.463821,61889450000.0,278.7513
23321,22.056905079470933,75.0,19.0,4275911.0,1360.9431,4.825,45.625,0.006992132,1.8271799,82585.51,23.410904,71970950000.0,278.7404
23322,22.064231132599755,76.0,19.0,4590394.0,1361.0347,4.275,33.0,0.0069695446,1.8277036,82591.94,23.357729,54947058000.0,278.74008
23323,22.071561353784595,75.0,19.0,6354998.5,1361.0365,4.0375,28.875,0.0069788843,1.8282273,82598.36,23.304304,45166346000.0,278.8346
23324,22.07888601756141,76.0,19.0,7895444.0,1361.0491,3.0125,15.75,0.0069762175,1.828751,82604.77,23.250624,19679556000.0,278.82593
23325,22.086217628098254,77.0,19.0,7097777.0,1360.9974,2.8,13.874999,0.0069765123,1.8292747,82611.164,23.196703,14646038000.0,278.69385
23326,22.093547849283095,77.0,19.0,7308549.0,1361.0217,1.2375001,4.75,0.0069737686,1.8297983,82617.55,23.14252,2415020300.0,278.4666
23327,22.100878070467935,78.0,19.0,18203390.0,1360.987,1.075,5.0,0.0069698794,1.830322,82623.91,23.088097,2176828400.0,278.30978
23328,22.10820134489274,81.0,19.0,38287460.0,1360.9823,0.9,3.875,0.0069382396,1.8308457,82630.266,23.033428,1410009900.0,278.32538
23329,22.10820134489274,81.0,19.0,56913430.0,1360.9677,0.61249995,2.75,0.00692207,1.8313695,82636.61,22.978514,742121600.0,278.36642
23330,22.08461153717906,80.0,19.0,28796652.0,1360.9803,2.45,16.25,0.006919602,1.8318932,82642.94,22.923407,18825441000.0,278.29126
23331,22.061018950761365,82.0,19.0,12081058.0,1360.9907,0.6625,2.875,0.006930029,1.8324169,82649.26,22.868065,1096347600.0,278.24908
23332,22.037427753695678,86.0,19.0,9902483.0,1360.9999,0.41250002,1.875,0.006921194,1.8329406,82655.56,22.81248,355196830.0,278.18402
23333,22.013835167277982,84.0,19.0,17076392.0,1360.9816,0.9,4.25,0.006888887,1.8334643,82661.87,22.756664,1591773800.0,278.0899
23334,21.990239802156275,86.0,19.0,13864325.0,1360.9581,0.45,2.125,0.006851484,1.833988,82668.164,22.700619,493793380.0,278.0923
23335,21.966652773146606,86.0,19.0,16004360.0,1360.8639,1.325,6.25,0.0068359887,1.8345116,82674.43,22.644348,3329123800.0,278.08954
23336,21.94305601867289,84.0,19.0,6666673.5,1360.8414,1.875,7.875,0.006840314,1.8350353,82680.7,22.587847,5139960300.0,278.01352
23337,21.919466210959207,83.0,19.0,7992105.0,1360.9146,3.1625,19.75,0.0068348055,1.835559,82686.98,22.531128,25811740000.0,277.9849
23338,21.895869456485496,82.0,19.0,6993860.0,1360.9152,2.6625,15.5,0.006834165,1.8360827,82693.23,22.474188,18044568000.0,277.9932
23339,21.87227409136379,82.0,19.0,8053970.5,1360.947,0.5375,2.125,0.0068561984,1.8366064,82699.484,22.417028,671093500.0,277.93008
23340,21.848684283650105,81.0,19.0,8386951.0,1360.8525,0.87499994,3.4999998,0.0069053024,1.8371302,82705.73,22.359665,1089653100.0,277.96887
23341,21.825094475936424,79.0,19.0,8189661.0,1360.8698,1.15,5.25,0.0069322214,1.8376539,82711.98,22.302088,2389810700.0,278.01
23342,21.801499110814717,79.0,19.0,11504698.0,1360.8317,1.8749999,7.875,0.0069240234,1.8381776,82718.195,22.244299,5139861500.0,277.98383
23343,21.77790374569301,79.0,19.0,12979384.0,1360.8198,2.8,17.75,0.006894528,1.8387012,82724.44,22.186304,21775567000.0,277.91803
23344,21.754312548627322,79.0,19.0,9701844.0,1360.8422,1.25,5.0,0.006881138,1.8392249,82730.66,22.128107,2744136700.0,277.86353
23345,21.73072135156163,80.0,19.0,5483043.5,1360.803,2.575,12.0,0.0068771048,1.8397486,82736.875,22.069717,11118622000.0,277.78378
23346,21.707125986439923,79.0,19.0,10661270.0,1360.768,4.4625006,36.25,0.006886758,1.8402723,82743.1,22.011131,57385763000.0,277.85565
23347,21.683537568078247,77.0,19.0,8714694.0,1360.7506,3.8,25.375,0.0068981615,1.840796,82749.32,21.952347,39645530000.0,277.9064
23348,21.65994220295654,76.0,19.0,14878685.0,1360.7638,4.0,27.999998,0.0068981783,1.8413197,82755.53,21.893377,42420040000.0,277.81473
23349,21.63635100589085,76.0,19.0,13492200.0,1360.792,3.725,23.25,0.006893838,1.8418434,82761.76,21.834217,34002268000.0,277.7338
23350,21.61275425141714,77.0,19.0,52982220.0,1360.8317,2.9625,14.875001,0.0068817157,1.842367,82767.96,21.774874,17373018000.0,277.72852
23351,21.589165833055464,77.0,19.0,21673206.0,1360.8751,2.925,14.5,0.0068581416,1.8428909,82774.17,21.71535,15569066000.0,277.72375
23352,21.56557185728576,78.0,19.0,37204828.0,1360.9164,1.7125,7.375,0.0068282792,1.8434145,82780.38,21.655651,5075390000.0,277.6933
23353,21.54197927086807,79.0,19.0,34950304.0,1360.9138,0.0375,0.24999999,0.0068255607,1.8439382,82786.6,21.595776,22140304.0,277.70145
23354,21.518388073802377,80.0,19.0,88432424.0,1360.8976,0.32500002,1.75,0.006824079,1.8444619,82792.81,21.535728,262159680.0,277.62787
23355,21.49479270868067,82.0,19.0,53237656.0,1360.908,0.75,3.5,0.006814358,1.8449856,82799.03,21.475513,1089608000.0,277.407
23356,21.471201511614982,81.0,19.0,19843770.0,1360.9092,1.6625,7.5,0.006812851,1.8455093,82805.24,21.415133,4691807000.0,277.4156
23357,21.447608925197287,79.0,19.0,19002004.0,1360.9233,2.2875,11.25,0.006815482,1.846033,82811.48,21.354586,9901402000.0,277.45917
23358,21.424019117483606,81.0,19.0,7773030.5,1360.9744,1.9125,7.1249995,0.006819196,1.8465567,82817.69,21.293884,4596473300.0,277.45477
23359,21.400425141713903,78.0,19.0,11940873.0,1360.9795,1.6374999,6.6249995,0.0068107964,1.8470803,82823.92,21.233028,3763879000.0,277.6706
23360,21.400425141713903,78.0,19.0,30599878.0,1360.9645,0.8625,3.5,0.0068166517,1.847604,82830.164,21.172087,1262681100.0,277.95984
23361,21.342193231077026,79.0,19.0,24313762.0,1360.933,0.42500004,1.8750001,0.0068094833,1.8481277,82836.39,21.111029,378373860.0,278.33508
23362,21.283965488496165,78.0,19.0,5236097.5,1360.9802,0.9250001,4.5,0.006810297,1.8486515,82842.64,21.049833,1777630100.0,278.47958
23363,21.22573496721129,79.0,19.0,6612486.0,1360.9661,3.4125,20.25,0.006801453,1.8491752,82848.89,20.988503,26830670000.0,278.42166
23364,21.16750444592642,79.0,19.0,5909321.0,1360.981,2.25,10.875,0.006802749,1.8496989,82855.15,20.927042,10246004000.0,278.3188
23365,21.109278092697565,77.0,19.0,5501817.5,1360.9568,2.675,12.625,0.0068239113,1.8502226,82861.41,20.865448,12170628000.0,278.32846
23366,21.05105173946871,76.0,19.0,4627262.5,1360.9202,2.475,13.249999,0.0068764663,1.8507463,82867.68,20.803738,13254875000.0,278.37256
23367,20.992818439479827,76.0,19.0,4978728.0,1360.8754,2.0875,9.75,0.006881957,1.85127,82873.97,20.741907,7997710000.0,278.22324
23368,20.934592086250973,76.42115,19.0,4235505.5,1360.8694,0.625,2.875,0.0068711513,1.8517936,82880.26,20.679949,989931200.0,278.0379
23369,20.876362954318108,74.0,19.0,3378535.5,1360.8524,0.9750001,3.875,0.0068765804,1.8523173,82886.555,20.617886,1330119600.0,277.84955
23370,20.818135211737246,74.0,19.0,3380251.5,1360.8403,1.075,4.375,0.006895517,1.852841,82892.86,20.555717,1683534100.0,277.8225
23371,20.759904690452373,73.0,19.0,3644309.8,1360.8326,2.3375,11.0,0.006936179,1.8533647,82899.18,20.493446,9507461000.0,277.87543
23372,20.701675558519508,72.0,19.0,4045878.0,1360.8221,3.0,15.875,0.0069411993,1.8538885,82905.51,20.431078,18100859000.0,277.81854
23373,20.643447815938647,71.0,19.0,4718179.5,1360.8102,1.375,5.25,0.006956336,1.8544122,82911.84,20.368608,2918445300.0,277.63477
23374,20.58521868400578,71.0,19.0,4482701.5,1360.8013,0.625,2.75,0.006948757,1.8549359,82918.2,20.306055,801431000.0,277.41617
23375,20.526989552072912,72.96445,19.0,3041586.0,1360.8181,1.5499998,5.75,0.006915562,1.8554596,82924.56,20.24341,2842110200.0,277.38837
23376,20.46876319884406,68.3,19.0,6849605.0,1360.8434,4.6625,53.375,0.0069323583,1.8559833,82930.95,20.180685,82568225000.0,277.46973
23377,20.41053128820718,70.7,19.0,62569468.0,1360.8776,3.5375,21.375,0.0069574257,1.856507,82937.336,20.117886,34250568000.0,277.53473
23378,20.35230354562632,70.4,19.0,10263466.0,1360.9078,3.275,19.0,0.0069799437,1.8570306,82943.734,20.055014,24747209000.0,277.4851
23379,20.29407580304546,71.3,19.0,10360473.0,1360.8729,1.9375,7.625,0.0069843205,1.8575543,82950.164,19.99207,5607590400.0,277.47424
23380,20.235845281760586,72.5,19.0,24953546.0,1360.8573,1.4125,5.375,0.006983081,1.858078,82956.6,19.929062,2669919700.0,277.44952
23381,20.177614760475713,72.8,19.0,10463309.0,1360.8345,1.625,6.7499995,0.0069762925,1.8586017,82963.055,19.865993,3849622000.0,277.34766
23382,20.119389796598867,70.8,19.0,18808648.0,1360.8601,1.4125,6.0,0.0069708033,1.8591254,82969.516,19.802864,3148287200.0,277.18393
23383,20.061157885961986,71.0,19.0,13440292.0,1360.8579,3.3125,19.5,0.0069463206,1.8596492,82976.01,19.739681,25302034000.0,276.95856
23384,20.00292875402912,70.9,19.0,7863343.5,1360.8438,3.35,21.25,0.006910065,1.8601729,82982.51,19.676449,28876554000.0,276.8263
23385,19.944702400800267,72.1,19.0,11806306.0,1360.8646,2.1,8.125,0.006907693,1.8606966,82989.03,19.613174,6351954400.0,276.762
23386,19.886471879515394,73.7,19.0,10522246.0,1360.8832,1.325,5.5,0.0069023953,1.8612202,82995.57,19.549868,2807868200.0,276.7957
23387,19.82824552628654,73.6,19.0,8602048.0,1360.8672,1.3375,5.5,0.0068940995,1.8617439,83002.125,19.486515,2611582000.0,276.8728
23388,19.770016394353675,73.1,19.0,5563368.5,1360.8442,0.23750001,1.375,0.0068766316,1.8622676,83008.7,19.423136,260181780.0,276.99225
23389,19.711788651772814,72.1,19.0,8585940.0,1360.8617,0.3375,1.5,0.006857151,1.8627913,83015.305,19.359728,187292290.0,277.08142
23390,19.65355951983995,72.0,19.0,6277612.5,1360.8558,3.7875,26.625,0.006843149,1.863315,83021.92,19.296293,39732550000.0,277.00635
23391,19.65355951983995,69.2,19.0,5744138.0,1360.8905,2.925,16.875,0.006846277,1.8638387,83028.555,19.232862,21560076000.0,277.02206
23392,19.65334417027898,71.5,19.0,5664974.5,1360.8827,1.7500001,7.125,0.006839848,1.8643624,83035.21,19.169386,4909259000.0,277.0135
23393,19.653130210070024,72.4,19.0,2424356.2,1360.8706,1.4875,6.8749995,0.0068504787,1.864886,83041.89,19.105904,4009575000.0,277.0804
23394,19.652914860509057,73.5,19.0,5095375.5,1360.8364,1.55,6.25,0.0068791253,1.8654099,83048.61,19.042423,3386422300.0,277.01956
23395,19.652702289652105,72.5,19.0,5281814.0,1360.7585,0.40000004,1.8750001,0.006884871,1.8659335,83055.33,18.978952,445667400.0,276.92902
23396,19.652489718795152,72.3,19.0,6322733.5,1360.7275,0.95,3.875,0.006884423,1.8664572,83062.08,18.915493,1330132100.0,277.00647
23397,19.652275758586196,72.4,19.0,7292668.5,1360.7029,0.95000005,3.875,0.0069099516,1.8669809,83068.85,18.85204,1330131300.0,276.99268
23398,19.652061798377236,72.0,19.0,3458709.8,1360.7003,2.5,11.125,0.006929671,1.8675046,83075.66,18.788607,9703833000.0,276.9396
23399,19.651849227520284,70.9,19.0,2939740.8,1360.7198,2.5375001,16.25,0.00691275,1.8680283,83082.49,18.725199,18824640000.0,276.89307
23400,19.651632488607312,71.5,19.0,6802402.5,1360.7064,1.625,6.875,0.0068880934,1.868552,83089.336,18.661816,4595508000.0,276.8597
23401,19.651422696454375,71.1,19.0,3685280.5,1360.7247,0.91249996,3.7499998,0.0068848506,1.8690757,83096.21,18.598457,1427908900.0,276.89752
23402,19.651210125597423,74.9,19.0,4380120.0,1360.7046,2.0999997,9.375,0.0068964316,1.8695993,83103.125,18.535133,7100996000.0,276.8225
23403,19.65099338668445,75.2,19.0,2494101.0,1360.6903,3.5125,20.875,0.006893102,1.870123,83110.05,18.471851,28109367000.0,276.7832
23404,19.65077942647549,72.7,19.0,2607124.0,1360.8091,2.325,10.0,0.006895708,1.8706467,83117.016,18.40861,8959078000.0,276.8523
23405,19.65056685561854,72.1,19.0,3462668.5,1360.853,3.2875,26.375,0.0069156494,1.8711705,83124.0,18.345413,39240114000.0,276.88785
23406,19.650351506057575,70.8,19.0,5200591.5,1360.8376,2.2625,10.0,0.006898621,1.8716942,83131.016,18.282267,9308398000.0,276.9134
23407,19.650138935200623,69.5,19.0,12081977.0,1360.8287,1.8,7.875,0.006888891,1.8722179,83138.07,18.219175,5341786600.0,277.04932
23408,19.649920806935643,68.8,19.0,10821907.0,1360.8168,0.525,2.5,0.006899385,1.8727416,83145.15,18.156137,752759600.0,277.07202
23409,19.649711014782707,69.2,19.0,34892652.0,1360.7933,2.4125,12.25,0.006920701,1.8732653,83152.24,18.093163,11535546000.0,277.11755
23410,19.64949566522174,70.4,19.0,13607684.0,1360.793,2.0875,11.0,0.0069367955,1.873789,83159.4,18.030256,9662185000.0,277.28308
23411,19.649283094364787,70.7,19.0,13644423.0,1360.8115,4.075,30.875002,0.0069555994,1.8743126,83166.56,17.967419,47880536000.0,277.33344
23412,19.649070523507834,70.1,19.0,7872666.0,1360.8257,2.975,15.375,0.006947497,1.8748363,83173.77,17.904654,19177292000.0,277.43573
23413,19.648856563298878,71.2,19.0,7854048.0,1360.8184,2.875,19.625,0.0069139637,1.87536,83181.016,17.841965,25556898000.0,277.42352
23414,19.648641213737914,69.9,19.0,12510953.0,1360.8313,2.9249997,14.624999,0.0069001485,1.8758837,83188.28,17.779362,16465988000.0,277.44824
23415,19.648428642880962,70.8,19.0,22552446.0,1360.8307,1.875,7.125,0.0069161076,1.8764074,83195.59,17.716845,4796349400.0,277.42377
23416,19.64821607202401,69.8,19.0,22090268.0,1360.8363,0.75,3.25,0.0069344547,1.8769312,83202.92,17.65441,1133710300.0,277.45758
23417,19.648003501167057,70.9,19.0,9258639.0,1360.8234,2.775,14.25,0.0069390843,1.8774549,83210.305,17.592072,15050494000.0,277.35654
23418,19.647786762254086,71.5,19.0,7892785.0,1360.8251,4.1375,31.625,0.006942181,1.8779786,83217.7,17.52983,49264624000.0,277.401
23419,19.647576970101145,70.8,19.0,12174650.0,1360.8065,2.2875,9.75,0.006948522,1.8785022,83225.15,17.467691,9202957000.0,277.4682
23420,19.64736162054018,70.9,19.0,13601033.0,1360.8185,1.7625,7.0,0.006962117,1.8790259,83232.64,17.405712,4357927000.0,277.39532
23421,19.64736162054018,71.3,19.0,27758368.0,1360.8243,1.3,4.875,0.0069237156,1.8795496,83240.15,17.343832,2227640300.0,277.28122
23422,19.63552712015116,72.1,19.0,45534452.0,1360.8151,1.6375,6.375,0.006914881,1.8800733,83247.7,17.282026,3456109000.0,277.2057
23423,19.623688451706123,74.3,19.0,38893840.0,1360.8331,1.2,4.75,0.006911083,1.880597,83255.305,17.220327,2093708900.0,277.1959
23424,19.611853951317105,73.9,19.0,41476116.0,1360.8494,0.37500003,1.75,0.0069104787,1.8811207,83262.93,17.158743,369529800.0,277.20544
23425,19.600016672224076,74.5,19.0,52310836.0,1360.8315,2.625,18.375,0.006905623,1.8816444,83270.62,17.097267,23027149000.0,277.15924
23426,19.588179393131043,76.8,19.0,28023596.0,1360.7972,2.7999997,15.249999,0.0069138207,1.882168,83278.32,17.035912,17398622000.0,277.09085
23427,19.576342114038013,78.0,19.0,42036570.0,1360.7738,1.7125001,6.75,0.0069226846,1.8826919,83286.06,16.974686,4410165000.0,277.05267
23428,19.56450483494498,82.6,19.0,51330880.0,1360.7784,1.675,7.5,0.006926098,1.8832155,83293.87,16.913588,4691884000.0,277.0915
23429,19.552670334555962,83.4,19.0,23076958.0,1360.7992,1.7,6.8749995,0.00691658,1.8837392,83301.695,16.852612,4044933600.0,277.20267
23430,19.540833055462933,82.7,19.0,12160150.0,1360.8323,2.875,19.0,0.0069187265,1.8842629,83309.57,16.79177,24288131000.0,277.37994
23431,19.52899994442592,84.8,19.0,9254391.0,1360.8619,3.0,18.125,0.006910425,1.8847866,83317.49,16.731071,22691300000.0,277.56293
23432,19.517161275980882,83.3,19.0,8450033.0,1360.8427,2.7624998,15.249999,0.006905513,1.8853103,83325.45,16.670515,17361512000.0,277.7088
23433,19.505325386239857,82.8,19.0,7697742.0,1360.8297,3.0875,17.375,0.006900966,1.885834,83333.46,16.610106,21030242000.0,277.7478
23434,19.493488107146828,79.3,19.0,5919042.5,1360.8696,2.05,8.5,0.0069151595,1.8863577,83341.51,16.549847,6631130000.0,277.70114
23435,19.481652217405802,76.1,19.0,14420886.0,1360.8605,1.0125,4.0,0.00694618,1.8868814,83349.61,16.48974,1659169000.0,277.6714
23436,19.469816327664777,73.9,19.0,90925330.0,1360.8635,0.2125,1.0,0.0069915787,1.887405,83357.734,16.429798,140351870.0,277.5908
23437,19.457979048571747,72.5,19.0,63018080.0,1360.8617,1.625,7.1249995,0.0070050163,1.8879287,83365.92,16.370018,4261745700.0,277.70892
23438,19.446144548182726,73.8,19.0,64000720.0,1360.8473,5.1375,52.0,0.0069985176,1.8884525,83374.164,16.310402,80776880000.0,277.7083
23439,19.434304490385685,70.9,19.0,41915548.0,1360.838,4.2250004,32.875,0.006966677,1.8889762,83382.43,16.250961,56163123000.0,277.52145
23440,19.42246860064466,72.4,19.0,47621764.0,1360.8545,3.125,17.375,0.006941278,1.8894999,83390.76,16.19169,23344538000.0,277.43118
23441,19.410634100255642,71.8,19.0,30718100.0,1360.8396,2.6125,12.0,0.0069185374,1.8900236,83399.13,16.132608,11760344000.0,277.30765
23442,19.398798210514617,72.7,19.0,14796430.0,1360.8419,3.2125,17.625,0.006904635,1.8905473,83407.55,16.0737,21526920000.0,277.22162
23443,19.38696232077359,70.6,19.0,17344120.0,1360.8265,1.75,9.25,0.00690208,1.891071,83416.016,16.014969,7657327600.0,277.11826
23444,19.375122262976546,72.2,19.0,7622171.0,1360.817,1.0375,4.125,0.006917671,1.8915946,83424.54,15.956438,1774967600.0,277.1338
23445,19.36328776258753,74.1,19.0,30415054.0,1360.7759,1.8375001,7.75,0.006930479,1.8921183,83433.1,15.898103,4988723700.0,277.09546
23446,19.35145326219851,76.3,19.0,5980986.0,1360.7498,2.8875003,16.125,0.006957314,1.892642,83441.72,15.839966,18583333000.0,277.0238
23447,19.339617372457486,77.3,19.0,6158026.5,1360.7761,1.9625,8.5,0.006948919,1.8931657,83450.39,15.782032,6552995300.0,276.79022
23448,19.32777731466044,78.0,19.0,5546593.0,1360.7936,2.3375,10.125,0.006927112,1.8936894,83459.12,15.724306,8177711600.0,276.74957
23449,19.31594142491942,77.8,19.0,5911898.0,1360.7457,2.4125,10.75,0.0069057425,1.8942132,83467.89,15.66679,9120036000.0,277.03702
23450,19.304106924530398,76.2,19.0,7474730.0,1360.8096,2.05,8.5,0.0069147577,1.8947369,83476.72,15.609462,6148330500.0,277.26526
23451,19.304106924530398,76.7,19.0,7751215.5,1360.8464,2.0875,9.875,0.0069163293,1.8952606,83485.6,15.552254,7812173300.0,277.33444
23452,19.352313271090363,74.6,19.0,8533386.0,1360.8131,0.7875,3.375,0.0069250516,1.8957843,83494.52,15.495276,1290233500.0,277.17752
23453,19.40052239635434,73.6,19.0,10554638.0,1360.7686,0.8,3.375,0.0069292355,1.896308,83503.516,15.438532,1014256640.0,277.03653
23454,19.448728742914305,73.7,19.0,9524318.0,1360.7521,1.8125,7.625,0.00692722,1.8968316,83512.555,15.382023,4839453700.0,276.9638
23455,19.496932310770255,73.9,19.0,10033095.0,1360.7375,2.3625,11.625,0.0069361804,1.8973553,83521.65,15.32575,10504132000.0,276.99796
23456,19.545144214738247,77.9,19.0,12808929.0,1360.6125,3.5125,28.25,0.0069488217,1.897879,83530.81,15.269721,42905293000.0,277.08264
23457,19.593347782594197,76.9,19.0,9891903.0,1360.636,3.9125,30.25,0.006956447,1.8984027,83540.016,15.213935,46714230000.0,277.1548
23458,19.641556907858174,76.5,19.0,15081709.0,1360.7089,3.1749997,18.625,0.0069502303,1.8989264,83549.28,15.158393,25478386000.0,277.22687
23459,19.68976742247416,73.7,19.0,50344270.0,1360.7836,3.05,16.25,0.0069512213,1.8994501,83558.61,15.1031,19223732000.0,277.26413
23460,19.737973769034124,74.0,19.0,78885640.0,1360.8153,2.225,11.0,0.0069554974,1.8999739,83567.984,15.048057,10087678000.0,277.2759
23461,19.78617872624208,74.9,19.0,103949370.0,1360.8147,0.7375,3.125,0.0069542355,1.9004976,83577.43,14.993266,1162213500.0,277.4906
23462,19.834387851506058,75.5,19.0,48240460.0,1360.7844,0.075,0.5,0.00696431,1.9010212,83586.93,14.93873,42805364.0,277.60693
23463,19.882595587418027,74.8,19.0,13846734.0,1360.8066,0.8625,3.25,0.00698323,1.9015449,83596.48,14.884452,941243000.0,277.69177
23464,19.930800544625985,78.0,19.0,12709034.0,1360.8088,3.675,25.875,0.0069926376,1.9020686,83606.1,14.830432,38250130000.0,277.77277
23465,19.979008280537958,76.7,19.0,9086827.0,1360.8102,0.62499994,2.75,0.007001208,1.9025923,83615.79,14.776671,1116717400.0,277.96503
23466,20.027213237745915,77.3,19.0,18201986.0,1360.8221,3.2374997,46.375,0.007026338,1.903116,83625.52,14.723178,73051860000.0,278.0157
